dates,ET,Tr,Es,Ei,Esb,RF,GW,SM1,SM2,SM3
1997-09-05,3.66918230056763,3.22660636901855,0.442546226600992,2.97247831921033e-05,0,0,6602.1611328125,0.202250212430954,0.162079885601997,0.242806568741798
1997-09-06,3.11931800842285,2.73293280601501,0.38623681157119,0.000148181875473279,0,0,6602.17431640625,0.194164842367172,0.161111861467361,0.242431908845901
1997-09-07,3.35331273078918,2.91560554504395,0.437690920109902,1.62224142006999e-05,0,0,6602.1875,0.18493726849556,0.160086140036583,0.242028653621674
1997-09-08,3.68549036979675,3.1890869140625,0.496373385190964,2.99286552345028e-05,0,0,6602.20068359375,0.174569487571716,0.158972188830376,0.241583496332169
1997-09-09,2.9889702796936,2.44517993927002,0.419900429368608,0.123889990832701,0,0,6602.2138671875,0.298067599534988,0.158128932118416,0.241238713264465
1997-09-10,0.604876041412354,0.491072416305542,0.0934445484283299,0.0203591005219401,0,0,6602.22705078125,0.318884313106537,0.160762846469879,0.241168886423111
1997-09-11,0.435356706380844,0.309810608625412,0.0678249986594029,0.0577211078282747,0,0,6602.240234375,0.312479376792908,0.175562739372253,0.241131991147995
1997-09-12,0,0,0,0,0,0,6602.25341796875,0.315998733043671,0.179011583328247,0.241131395101547
1997-09-13,1.61898803710938,1.32321977615356,0.295741092666145,2.72382696793027e-05,0,0,6602.2666015625,0.238937810063362,0.180895805358887,0.240987688302994
1997-09-14,1.60351300239563,1.29918503761292,0.30310986428741,0.00121806462115641,0,0,6602.27978515625,0.234607979655266,0.180347040295601,0.240850254893303
1997-09-15,2.24112439155579,1.80666208267212,0.433935382647757,0.000526974927705627,0,0,6602.29296875,0.226083800196648,0.179579809308052,0.240658208727837
1997-09-16,2.29238414764404,1.82256412506104,0.469807980072399,1.21129453641913e-05,0,0,6602.30615234375,0.216136798262596,0.178808867931366,0.240462809801102
1997-09-17,0.508318066596985,0.394914090633392,0.113402524725036,1.42962600562792e-06,0,0,6602.3193359375,0.213339030742645,0.178654029965401,0.240419700741768
1997-09-18,2.23645091056824,1.72703421115875,0.509410840365828,5.96210411800593e-06,0,0,6602.33251953125,0.2026247382164,0.177927732467651,0.240232661366463
1997-09-19,1.84996592998505,1.4065408706665,0.441757799584512,0.0016672093175113,0,0,6602.34619140625,0.196233972907066,0.177340909838676,0.240079030394554
1997-09-20,1.87245237827301,1.39558291435242,0.476854903509527,1.45086210870394e-05,0,0,6602.35986328125,0.186231732368469,0.17676055431366,0.239925608038902
1997-09-21,2.03615570068359,1.51044428348541,0.525711357593536,0,0,0,6602.37353515625,0.175252169370651,0.176133006811142,0.239758566021919
1997-09-22,2.06277179718018,1.52936065196991,0.533386409282684,2.48861875382401e-05,0,0,6602.38720703125,0.164187774062157,0.175499260425568,0.239588275551796
1997-09-23,2.06065154075623,1.52920770645142,0.531103372573853,0.00034042137159777,0,0,6602.40087890625,0.153718680143356,0.174867436289787,0.239416837692261
1997-09-24,0.269987791776657,0.179419428110123,0.0830432522856561,0.00752511383000114,0,0,6602.41455078125,0.24994857609272,0.174801871180534,0.239396080374718
1997-09-25,1.92885994911194,1.2937935590744,0.627678901318298,0.00738747959121168,0,0,6602.42822265625,0.250259339809418,0.174279019236565,0.239249899983406
1997-09-26,0.837248206138611,0.547685623168945,0.289550037028568,1.25400017978846e-05,0,0,6602.44189453125,0.243896782398224,0.174068748950958,0.239187330007553
1997-09-27,1.71259450912476,1.08527183532715,0.627318663119858,4.03242858183137e-06,0,0,6602.45556640625,0.230747699737549,0.17363478243351,0.239063650369644
1997-09-28,1.7604706287384,1.10906386375427,0.651406798941923,0,0,0,6602.46923828125,0.217141851782799,0.173191174864769,0.23893666267395
1997-09-29,1.89325654506683,1.17480599880219,0.718434371097348,1.61917054203803e-05,0,0,6602.48291015625,0.202264025807381,0.172720670700073,0.238801553845406
1997-09-30,1.76046860218048,1.06286668777466,0.697601916363448,0,0,0,6602.49658203125,0.187806695699692,0.172296598553658,0.238678634166718
1997-10-01,1.80189955234528,1.05211126804352,0.748995512587151,0.000792689105005691,0,0,6602.51025390625,0.174194008111954,0.171877041459084,0.238556429743767
1997-10-02,2.00381898880005,1.06919157505035,0.878090761154289,0.0565367189442809,0,0,6602.52392578125,0.275032132863998,0.171450793743134,0.238431751728058
1997-10-03,0,0,0,0,0,0,6602.53759765625,0.290518581867218,0.171470701694489,0.23843115568161
1997-10-04,1.04131209850311,0.497868835926056,0.543438842641681,4.40408192192755e-06,0,0,6602.55126953125,0.216883733868599,0.173428684473038,0.238372519612312
1997-10-05,1.22792780399323,0.5807985663414,0.647126690514152,2.47220534834298e-06,0,0,6602.56494140625,0.203408867120743,0.173202216625214,0.238306015729904
1997-10-06,1.206094622612,0.557890594005585,0.648201820652362,2.25306977906447e-06,0,0,6602.57861328125,0.189946219325066,0.172984465956688,0.238241955637932
1997-10-07,1.27501714229584,0.588091433048248,0.686921350031428,4.43987819457169e-06,0,0,6602.59228515625,0.175751358270645,0.172753408551216,0.238174319267273
1997-10-08,1.12153363227844,0.495453894138336,0.626079797744751,0,0,0,6602.60595703125,0.162792056798935,0.172559842467308,0.238117098808289
1997-10-09,1.15674245357513,0.546961903572083,0.60977441072464,6.06592873276972e-06,0,0,6602.61962890625,0.150216832756996,0.172344177961349,0.238053873181343
1997-10-10,1.02796530723572,0.483329206705093,0.544630467891693,5.56243994329262e-06,0,0,6602.63330078125,0.138975948095322,0.172154009342194,0.237997785210609
1997-10-11,1.02112817764282,0.474709868431091,0.5464106798172,7.60508650445117e-06,0,0,6602.64697265625,0.127736046910286,0.171966701745987,0.237942591309547
1997-10-12,0.878364861011505,0.426808536052704,0.451554715633392,1.584050344495e-06,0,0,6602.66064453125,0.118395499885082,0.171798408031464,0.237892806529999
1997-10-13,0.827460765838623,0.406032860279083,0.421427875757217,0,0,0,6602.67431640625,0.109672375023365,0.171638056635857,0.237845331430435
1997-10-14,0.770717442035675,0.367420256137848,0.403295695781708,1.50557261476454e-06,0,0,6602.68798828125,0.101342298090458,0.171492993831635,0.237802222371101
1997-10-15,0.666662991046906,0.324190616607666,0.342466473579407,5.91139548327009e-06,0,0,6602.70166015625,0.0942804515361786,0.171365097165108,0.237764075398445
1997-10-16,0.548903167247772,0.267292678356171,0.281606256961823,4.23595210073302e-06,0,0,6602.71533203125,0.0884481891989708,0.171260014176369,0.237732470035553
1997-10-17,0.514573693275452,0.254320502281189,0.260250151157379,3.03720974012625e-06,0,0,6602.72900390625,0.0830488875508308,0.171159848570824,0.237702339887619
1997-10-18,0.53444629907608,0.277910649776459,0.256531566381454,4.12280618107129e-06,0,0,6602.74267578125,0.0777458250522614,0.171049639582634,0.237669438123703
1997-10-19,0.412040293216705,0.219537943601608,0.192501530051231,8.48184283773106e-07,0,0,6602.75634765625,0.0737114325165749,0.170962929725647,0.237643286585808
1997-10-20,0.486409187316895,0.26216983795166,0.224239334464073,0,0,0,6602.77001953125,0.0690433084964752,0.170858517289162,0.237612143158913
1997-10-21,0.457288205623627,0.24217326939106,0.215113013982773,1.9177312256791e-06,0,0,6602.78369140625,0.064586453139782,0.170761942863464,0.237583309412003
1997-10-22,0.425780832767487,0.232070252299309,0.193708807229996,1.78023721829472e-06,0,0,6602.79736328125,0.0605686530470848,0.170669168233871,0.237555608153343
1997-10-23,0.137128591537476,0.0683054998517036,0.0688230991363525,0,0,0,6602.81103515625,0.0590415522456169,0.170642867684364,0.237547025084496
1997-10-24,0.198562353849411,0.0883499979972839,0.110211305320263,1.04281230273001e-06,0,0,6602.82470703125,0.0567075125873089,0.170608267188072,0.237536117434502
1997-10-25,0.122906215488911,0.0579879693686962,0.0649169385433197,1.30372671482987e-06,0,0,6602.83837890625,0.0553027242422104,0.170585840940475,0.237528741359711
1997-10-26,0.187894552946091,0.093074195086956,0.0948203578591347,0,0,0,6602.85205078125,0.0532687790691853,0.170549020171165,0.237517267465591
1997-10-27,0.198357731103897,0.0986561328172684,0.0996983721852303,3.21773945584343e-06,0,0,6602.86572265625,0.0511940903961658,0.170509770512581,0.237505123019218
1997-10-28,0.201683461666107,0.106386065483093,0.0952936857938766,3.70896875433118e-06,0,0,6602.87939453125,0.0492206327617168,0.17046719789505,0.237492084503174
1997-10-29,0.199122294783592,0.106219932436943,0.0929001718759537,2.19532655608836e-06,0,0,6602.89306640625,0.0472749173641205,0.170424535870552,0.23747906088829
1997-10-30,0.202790200710297,0.110049888491631,0.0927391648292542,1.14809987271905e-06,0,0,6602.90673828125,0.0453199446201324,0.170380160212517,0.23746557533741
1997-10-31,0.187423154711723,0.102627068758011,0.0847944542765617,1.61910920316623e-06,0,0,6602.92041015625,0.0435369350016117,0.170338660478592,0.237452954053879
1997-11-01,0.198832780122757,0.114582479000092,0.0842480510473251,2.25217644071854e-06,0,0,6602.93408203125,0.0417779833078384,0.170292153954506,0.237438917160034
1997-11-02,0.260506391525269,0.155939415097237,0.104555681347847,1.13011880415264e-05,0,0,6602.94775390625,0.0397138670086861,0.170228704810143,0.23742002248764
1997-11-03,0.125582650303841,0.0786299109458923,0.0469512231647968,1.52504710352625e-06,0,0,6602.96142578125,0.0387127622961998,0.170196518301964,0.237410202622414
1997-11-04,0.102219790220261,0.0601055100560188,0.0421129688620567,1.31324309195805e-06,0,0,6602.97509765625,0.0378079563379288,0.170171767473221,0.237402558326721
1997-11-05,0.148846387863159,0.0915166884660721,0.0573287382721901,9.50602668782152e-07,0,0,6602.98876953125,0.0365845561027527,0.170134201645851,0.237391203641891
1997-11-06,0.162816494703293,0.102298155426979,0.0605141296982765,4.19987718982243e-06,0,0,6603.00244140625,0.0353518649935722,0.170092165470123,0.237378597259521
1997-11-07,0.230160266160965,0.134917914867401,0.0945388749241829,0.000703484582352431,0,0,6603.01611328125,0.0420548170804977,0.170036792755127,0.237362131476402
1997-11-08,0.163648322224617,0.0380608476698399,0.121582648875193,0.00400482645059868,0,0,6603.02978515625,0.201909318566322,0.170021325349808,0.237357050180435
1997-11-09,0.421495676040649,0.109438337385654,0.312054563622121,2.76147823119689e-06,0,0,6603.04345703125,0.195208683609962,0.169990599155426,0.237343594431877
1997-11-10,0.321440041065216,0.0853234156966209,0.235442941125793,0.000673693275013966,0,0,6603.05712890625,0.203649446368217,0.169969096779823,0.237332955002785
1997-11-11,0.0773072615265846,0.0209960415959358,0.0553057913032334,0.00100542787016928,0,0,6603.07080078125,0.287293285131454,0.169974401593208,0.237329885363579
1997-11-12,0,0,0,0,0,0,6603.08447265625,0.315392971038818,0.16999539732933,0.237329289317131
1997-11-13,0.0211336705833673,0.0046277460642159,0.0164998896881323,6.03492111812713e-06,0,0,6603.09814453125,0.245744004845619,0.172437444329262,0.23732815682888
1997-11-14,0.307228595018387,0.0761193707585335,0.231108322489653,8.85199355162207e-07,0,0,6603.11181640625,0.240527406334877,0.172423273324966,0.23731891810894
1997-11-15,0.477728456258774,0.0999217331409454,0.368492896760996,0.00931381295818831,0,0,6603.12548828125,0.343464195728302,0.172398805618286,0.237306967377663
1997-11-16,0,0,0,0,0,0,6603.13916015625,0.262838512659073,0.175175309181213,0.237306401133537
1997-11-17,0.0599381998181343,0.0104529689997435,0.0491272995095687,3.0055900343779e-07,0.000357627868652344,0,6603.15283203125,0.261228084564209,0.175189644098282,0.2373046875
1997-11-18,0.193488389253616,0.0411005727946758,0.152387186273738,6.2017653474865e-07,0,0,6603.16650390625,0.257547467947006,0.175190836191177,0.237299636006355
1997-11-19,0.141698941588402,0.0302620213478804,0.11143645663875,4.64877553442452e-07,0,0,6603.18017578125,0.254695236682892,0.175196304917336,0.237295761704445
1997-11-20,0.28958660364151,0.0708809345960617,0.218704275302777,1.40370713380359e-06,0,0,6603.19384765625,0.249713346362114,0.175184279680252,0.237287417054176
1997-11-21,0.224645256996155,0.0546316392719746,0.170013610286092,0,0,0,6603.20751953125,0.245691776275635,0.175178736448288,0.237280860543251
1997-11-22,0.2599838078022,0.0630965083837509,0.196885614341765,1.71289138346214e-06,0,0,6603.22119140625,0.241176873445511,0.175169244408607,0.237273380160332
1997-11-23,0.366805374622345,0.0918706953525543,0.274933809172297,8.73600993356816e-07,0,0,6603.23486328125,0.235090270638466,0.175147145986557,0.237262740731239
1997-11-24,0.337897270917892,0.0905348807573318,0.246733050601426,0.000629326207740669,0,0,6603.24853515625,0.239261358976364,0.175125107169151,0.23725226521492
1997-11-25,0.20938828587532,0.0564575716853142,0.151303640026451,0.00162707715966819,0,0,6603.26220703125,0.275889664888382,0.175117909908295,0.237245514988899
1997-11-26,0.0764117687940598,0.0178907252848148,0.0585175934365783,3.45055903411813e-06,0,0,6603.27587890625,0.274251759052277,0.175130218267441,0.237242996692657
1997-11-27,0.0558417923748493,0.0116165783256292,0.0440331409415991,0.000192073311786473,0,0,6603.28955078125,0.288711756467819,0.175145044922829,0.237241163849831
1997-11-28,0,0,0,0,0,0,6603.30322265625,0.288011372089386,0.175166040658951,0.237240597605705
1997-11-29,0.163994237780571,0.0353444218635559,0.128648901040687,9.14736996249259e-07,0,0,6603.31689453125,0.284747421741486,0.175171956419945,0.237236171960831
1997-11-30,0.311869353055954,0.0620142333209515,0.247041130516218,0.0028139885905507,0,0,6603.33056640625,0.319713771343231,0.175166293978691,0.237228810787201
1997-12-01,0,0,0,0,0,0,6603.34423828125,0.247276648879051,0.177660375833511,0.237228259444237
1997-12-02,0,0,0,0,0,0,6603.35791015625,0.24666166305542,0.177677780389786,0.237227708101273
1997-12-03,0.079266369342804,0.0131750050932169,0,3.24512119769833e-07,0.0660910437083012,0,6603.37158203125,0.246048152446747,0.177689403295517,0.237225770950317
1997-12-04,0.207777664065361,0.0373692624270916,0.163402288121118,1.26150360612886e-06,0.00700483501135616,0,6603.38525390625,0.242168009281158,0.177690491080284,0.237221300601959
1997-12-05,0.105365253984928,0.0198051370680332,0.0836190315339149,0.00194108771274787,0,0,6603.39892578125,0.320373952388763,0.177698865532875,0.237218677997589
1997-12-06,0.0836806073784828,0.0175260752439499,0.0650846760208395,0.00106985942729808,0,0,6603.41259765625,0.303381472826004,0.180192992091179,0.237216308712959
1997-12-07,0,0,0,0,0,0,6603.42626953125,0.236403927206993,0.182498693466187,0.237215802073479
1997-12-08,0,0,0,0,0,0,6603.43994140625,0.235815986990929,0.182515054941177,0.237215310335159
1997-12-09,0,0,0,0,0,0,6603.45361328125,0.2352294921875,0.182531356811523,0.237214833498001
1997-12-10,0,0,0,0,0,0,6603.46728515625,0.23464447259903,0.182547628879547,0.237214341759682
1997-12-11,0,0,0,0,0,0,6603.48095703125,0.234060898423195,0.182563841342926,0.237213850021362
1997-12-12,0,0,0,0,0,0,6603.49462890625,0.233478769659996,0.18257999420166,0.237213358283043
1997-12-13,0.0278295706957579,0.00497972872108221,0,0,0.0228498414620884,0,6603.50830078125,0.232898086309433,0.18259385228157,0.237212389707565
1997-12-14,0.00152495363727212,0.000298870902042836,0,3.02047916551174e-09,0.0012260796785817,0,6603.52197265625,0.319958090782166,0.182609781622887,0.237211868166924
1997-12-15,0.180251196026802,0.0362886302173138,0.143961184039668,1.38808523332814e-06,0,0,6603.53564453125,0.244592890143394,0.185090199112892,0.237207785248756
1997-12-16,0,0,0,0,0,0,6603.54931640625,0.243984580039978,0.185107216238976,0.237207308411598
1997-12-17,0.0669074803590775,0.0163058936595917,0.0372946014669656,2.44077086906079e-07,0.013306736946106,0,6603.56298828125,0.242649227380753,0.185116678476334,0.237205281853676
1997-12-18,0.0670423358678818,0.0159682482481003,0.0510740888395779,0,0,0,6603.57666015625,0.24102421104908,0.185126200318336,0.237203285098076
1997-12-19,0.0317532084882259,0.00673218909651041,0.0250207844950288,2.3305651944687e-07,0,0,6603.59033203125,0.239958435297012,0.185139790177345,0.237202167510986
1997-12-20,0.0215633511543274,0.00378164020366967,0.0169234038585789,8.26565989287793e-08,0.00085822414858591,0,6603.60400390625,0.23902316391468,0.185154676437378,0.237201333045959
1997-12-21,0.0445699207484722,0.00786621868610382,0.0358513552023905,1.67924746853069e-07,0.000852178393223079,0,6603.61767578125,0.237711653113365,0.185167565941811,0.237200111150742
1997-12-22,0.080078125,0.0137751568108797,0.0654506244800999,3.00637288499239e-07,0.000852045680681433,0,6603.63134765625,0.235811412334442,0.1851776689291,0.237198323011398
1997-12-23,0.0961120873689651,0.0161697380244732,0.0765003921890594,1.45061814907302e-06,0.00344051025283773,0,6603.64501953125,0.23369488120079,0.185186490416527,0.237196311354637
